Update Date,PM Team,cusip,Portfolio Ticker,sec_desc1,Investment Team Comment
20221230,na,91937268,MPU_PH030 ,BLK ADV INTL INST CLASS           ,na
20221230,na,91936583,MPU_PH030 ,BLK REAL ESTATE SEC FND INST CLASS,na
20221230,na,09260B820,MPU_PH040 ,SUST EMERGING MARKETS FLEXIBLE    ,na
20221230,na,09251J402,MPU_PH040 ,BLK EMERGING MARKTS FD INC (INSTL),na
20221230,na,91937268,MPU_PH040 ,BLK ADV INTL INST CLASS           ,na
20221230,na,91936583,MPU_PH040 ,BLK REAL ESTATE SEC FND INST CLASS,na
20221230,na,09251J402,MPU_PH050 ,BLK EMERGING MARKTS FD INC (INSTL),na
20221230,na,91937268,MPU_PH050 ,BLK ADV INTL INST CLASS           ,na
20221230,na,91936583,MPU_PH050 ,BLK REAL ESTATE SEC FND INST CLASS,na
20221230,na,09260B820,MPU_PH050 ,SUST EMERGING MARKETS FLEXIBLE    ,na
20221230,na,91937268,MPU_PH060 ,BLK ADV INTL INST CLASS           ,na
20221230,na,09251J402,MPU_PH060 ,BLK EMERGING MARKTS FD INC (INSTL),na
20221230,na,91936583,MPU_PH060 ,BLK REAL ESTATE SEC FND INST CLASS,na
20221230,na,09260B820,MPU_PH060 ,SUST EMERGING MARKETS FLEXIBLE    ,na
20221230,na,91937268,MPU_PH070 ,BLK ADV INTL INST CLASS           ,na
20221230,na,09251J402,MPU_PH070 ,BLK EMERGING MARKTS FD INC (INSTL),na
20221230,na,09260B820,MPU_PH070 ,SUST EMERGING MARKETS FLEXIBLE    ,na
20221230,na,91936583,MPU_PH070 ,BLK REAL ESTATE SEC FND INST CLASS,na
20221230,na,91936583,MPU_PH080 ,BLK REAL ESTATE SEC FND INST CLASS,na
20221230,na,09260B820,MPU_PH080 ,SUST EMERGING MARKETS FLEXIBLE    ,na
20221230,na,09251J402,MPU_PH080 ,BLK EMERGING MARKTS FD INC (INSTL),na
20221230,na,91937268,MPU_PH080 ,BLK ADV INTL INST CLASS           ,na
20221230,na,91936583,MPU_PH090 ,BLK REAL ESTATE SEC FND INST CLASS,na
20221230,na,09251J402,MPU_PH090 ,BLK EMERGING MARKTS FD INC (INSTL),na
20221230,na,91937268,MPU_PH090 ,BLK ADV INTL INST CLASS           ,na
20221230,na,09260B820,MPU_PH090 ,SUST EMERGING MARKETS FLEXIBLE    ,na
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",665278404,na,665278404,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",665278404,na,665278404,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",66586U445,na,66586U445,STIF      
20221230,"""Gabriella Barschdoff",na,na,BRSFA50C8,STIF      
20221230,na,B03204474,BHRP-WUVII,FRANK RUSSELL COMPANY MONEY MARKET,na
20221230,na,665278404,BHLT-GEQ  ,NORRN CL INST  GOV                ,na
20221230,na,665278701,BHRP-WFALL,NORRN CL INST  GOV SLCT           ,na
20221230,na,665278404,BHLT-PC   ,NORRN CL INST  GOV                ,na
20221230,na,316341304,FVLT-MUNI ,FIDELITY TREASURY                 ,na
20221230,na,BRS0MX1P7,LSNU-MUNI ,NORTHERN COMMON SHORT TERM INVT FD,na
20221230,na,665278404,HNE-GRW   ,NORRN CL INST  GOV                ,na
20221230,na,B03204474,BHRP-PNRV ,FRANK RUSSELL COMPANY MONEY MARKET,na
20221230,na,B0A05TZQ4,WY-GOV    ,BONY CASH RESERVE                 ,na
20221230,na,BRS0MX1P7,LSR-GRW   ,NORTHERN COMMON SHORT TERM INVT FD,na
20221230,na,BRS0MX1P7,ISLI-GRW  ,NORTHERN COMMON SHORT TERM INVT FD,na
20221230,na,665278404,NASCO-CASH,NORRN CL INST  GOV                ,na
20221230,na,B03204474,BHRP-WFALL,FRANK RUSSELL COMPANY MONEY MARKET,na
20221230,na,665278404,JHHS-PEFO1,NORRN CL INST  GOV                ,na
20221230,na,665278404,BHEF-RE   ,NORRN CL INST  GOV                ,na
20221230,na,665278404,RABNO-CASH,NORRN CL INST  GOV                ,na
20221230,na,B0A05TZQ4,ZURN-SEA-S,BONY CASH RESERVE                 ,na
20221230,na,665278404,BHLT-HF   ,NORRN CL INST  GOV                ,na
20221230,na,BRSS08T67,RWHSCF-GFI,FED HRM GVT OBLY CL PREMIER       ,na
20221230,na,BRS0MX1P7,LSR-FI    ,NORTHERN COMMON SHORT TERM INVT FD,na
20221230,na,B03204474,BHRP-TTVII,FRANK RUSSELL COMPANY MONEY MARKET,na
20221230,na,BRSRZVYX5,ZURCH_CSH ,PICTET CH SHORT-TERM MM CHF JDY   ,na
20221230,na,B03204474,BHRP-EECXI,FRANK RUSSELL COMPANY MONEY MARKET,na
20221230,na,B03204474,BHRP-PNRIV,FRANK RUSSELL COMPANY MONEY MARKET,na
20221230,na,B03204474,BHRP-CVEII,FRANK RUSSELL COMPANY MONEY MARKET,na
20221230,na,BRS0MX1P7,CMRE-FI   ,NORTHERN COMMON SHORT TERM INVT FD,na
20221230,na,B03204474,BHRP-OPVII,FRANK RUSSELL COMPANY MONEY MARKET,na
20221230,na,665278404,BHLT-GFI  ,NORRN CL INST  GOV                ,na
20221230,na,665278404,BHEF-GEQ  ,NORRN CL INST  GOV                ,na
20221230,na,B03204474,BHRP-ASFVI,FRANK RUSSELL COMPANY MONEY MARKET,na
20221230,na,B03204474,BHRP-PSPIX,FRANK RUSSELL COMPANY MONEY MARKET,na
20221230,na,B03204474,BHRP-BCPII,FRANK RUSSELL COMPANY MONEY MARKET,na
20221230,na,46699A9A6,GILEAD    ,JPMORGAN US GOVT CAPITAL SHARES   ,na
20221230,na,B03204474,BHRP-LCVII,FRANK RUSSELL COMPANY MONEY MARKET,na
20221230,na,665278404,BHEF-GFI  ,NORRN CL INST  GOV                ,na
20221230,na,665278404,JHHS-PXY  ,NORRN CL INST  GOV                ,na
20221230,na,BRS0MX1P7,ISLI-MUNI ,NORTHERN COMMON SHORT TERM INVT FD,na
20221230,na,665278404,BHIC-SD   ,NORRN CL INST  GOV                ,na
20221230,na,BRS0MX1P7,GULF-MUNI ,NORTHERN COMMON SHORT TERM INVT FD,na
20221230,na,665278404,BHLT-RE   ,NORRN CL INST  GOV                ,na
20221230,na,85749Q448,AUG-EQ    ,STATE STREET INSTITUTIONAL TRE    ,na
20221230,na,BRS0MX1P7,ISRB-MUNI ,NORTHERN COMMON SHORT TERM INVT FD,na
20221230,na,BRY1ZVU50,PAPFMOM   ,RAC L2.1.1 - USD - EQ US MINVOL   ,na
20221230,na,BRY35J232,PAPINRACLS,RAC L2.1.3 - USD - EQ EM MIN VOL  ,na
20221230,na,BRWWZF433,PAPINRACLS,RAC L2.1.2 - USD - EQ EAFE Value I,na
20221230,na,BRWWZF3E0,PAPRACFOLS,RAC L2.1 - USD - EQ MSCI US       ,na
20221230,na,BRY5EWU94,PAPFMOM   ,RAC L3 - CASH/SHORT TREASURY      ,na
20221230,na,BRWWZF4V1,PAPFMOM   ,RAC L2.2 - USD - BNDS Mortgage Bon,na
20221230,na,BRWWZF4E9,PAPRACEFLS,RAC L2.2 - USD - BNDS ICE US Treas,na
20221230,na,BRWWZF433,PAPRACFOLS,RAC L2.1.2 - USD - EQ EAFE Value I,na
20221230,na,BRY35J232,PAPRACEFLS,RAC L2.1.3 - USD - EQ EM MIN VOL  ,na
20221230,na,BRY1ZVXS7,PAPINRACLS,RAC L2.1 - USD - EQ IEMG          ,na
20221230,na,BRWWZF4J8,PAPRACFOLS,RAC L2.2 - USD - BNDS JP Morgan EM,na
20221230,na,BRWWZF4F6,PAPINRACLS,RAC L2.2.1 - USD - BNDS ICE US Tre,na
20221230,na,BRWWZF3Z3,PAPINRACLS,RAC L2.1.1 - USD - EQ US Small Cap,na
20221230,na,BRY1ZVU50,PAPRACFOLS,RAC L2.1.1 - USD - EQ US MINVOL   ,na
20221230,na,BRY1ZZPV0,PAPINRACLS,RAC L2.2 - USD - BNDS CONVERTIBLE ,na
20221230,na,BRY35J232,PAPFMOM   ,RAC L2.1.3 - USD - EQ EM MIN VOL  ,na
20221230,na,BRY1ZVWS8,PAPFMOM   ,RAC L2.1.1 - USD - EQ ESGU        ,na
20221230,na,BRWWZF425,PAPRACPLS ,RAC L2.1 - USD - EQ MSCI EAFE IMI ,na
20221230,na,BRY9HVUP9,PAPRACEFLS,RAC L2.2 - USD - BNDS - ISHARES 0-,na
20221230,na,BRWWZF4C3,PAPRACFOLS,RAC L2.1.3 - USD - EQ MSCI China I,na
20221230,na,BRWWZF3Z3,PAPFMOM   ,RAC L2.1.1 - USD - EQ US Small Cap,na
20221230,na,BRWWZF4T6,PAPFMOM   ,RAC L2.2 - USD - BNDS iBoxx USD Li,na
20221230,na,BRY9HVS31,PAPRACFOLS,RAC L2.1.1 - USD - EQ US TECH IYW ,na
20221230,na,BRWWZF3Y6,PAPRACFOLS,RAC L2.1.1 - USD - EQ SPX 500 Grow,na
20221230,na,BRWWZF4H2,PAPRACFOLS,RAC L2.2.1 - USD - BNDS ICE US Tre,na
20221230,na,BRWWZF4H2,PAPFMOM   ,RAC L2.2.1 - USD - BNDS ICE US Tre,na
20221230,na,BRY9HVUP9,PAPFMOM   ,RAC L2.2 - USD - BNDS - ISHARES 0-,na
20221230,na,BRWWZF3E0,PAPRACEFLS,RAC L2.1 - USD - EQ MSCI US       ,na
20221230,na,BRWWZF3E0,PAPRACPLS ,RAC L2.1 - USD - EQ MSCI US       ,na
20221230,na,BRY35HUF8,PAPFMOM   ,RAC L2.1.1 - USD - EQ INFRASTRUCTU,na
20221230,na,BRWWZF524,PAPRACPLS ,RAC LDI/CTF - INTERMEDIATE GOVERNM,na
20221230,na,BRY9HVS31,PAPFMOM   ,RAC L2.1.1 - USD - EQ US TECH IYW ,na
20221230,na,BRWWZF3X8,PAPRACFOLS,RAC L2.1.1 - USD - EQ SPX 500 Valu,na
20221230,na,BRY5EWU94,PAPRACEFLS,RAC L3 - CASH/SHORT TREASURY      ,na
20221230,na,BRWWZF4V1,PAPINRACLS,RAC L2.2 - USD - BNDS Mortgage Bon,na
20221230,na,BRY5EWU94,PAPINRACLS,RAC L3 - CASH/SHORT TREASURY      ,na
20221230,na,BRY1ZVU50,PAPRACEFLS,RAC L2.1.1 - USD - EQ US MINVOL   ,na
20221230,na,BRWWZF4F6,PAPFMOM   ,RAC L2.2.1 - USD - BNDS ICE US Tre,na
20221230,na,BRWWZF4T6,PAPRACFOLS,RAC L2.2 - USD - BNDS iBoxx USD Li,na
20221230,na,BRWWZF466,PAPRACEFLS,RAC L2.1.2 - USD - EQ EAFE Growth ,na
20221230,na,BRWWZF4E9,PAPINRACLS,RAC L2.2 - USD - BNDS ICE US Treas,na
20221230,na,BRWWZF433,PAPRACEFLS,RAC L2.1.2 - USD - EQ EAFE Value I,na
20221230,na,BRWWZF466,PAPRACFOLS,RAC L2.1.2 - USD - EQ EAFE Growth ,na
20221230,na,BRY1ZVXR9,PAPRACEFLS,RAC L4.4 - USD - ALTS COMT        ,na
20221230,na,BRY9HVUP9,PAPINRACLS,RAC L2.2 - USD - BNDS - ISHARES 0-,na
20221230,na,BRWWZF4T6,PAPRACEFLS,RAC L2.2 - USD - BNDS iBoxx USD Li,na
20221230,na,BRY9HVS31,PAPRACEFLS,RAC L2.1.1 - USD - EQ US TECH IYW ,na
20221230,na,BRWWZF4F6,PAPRACEFLS,RAC L2.2.1 - USD - BNDS ICE US Tre,na
20221230,na,BRY1ZVXS7,PAPRACEFLS,RAC L2.1 - USD - EQ IEMG          ,na
20221230,na,BRWWZF466,PAPINRACLS,RAC L2.1.2 - USD - EQ EAFE Growth ,na
20221230,na,BRWWZF3E0,PAPFMOM   ,RAC L2.1 - USD - EQ MSCI US       ,na
20221230,na,BRY9HVUP9,PAPRACFOLS,RAC L2.2 - USD - BNDS - ISHARES 0-,na
20221230,na,BRWWZF4F6,PAPRACFOLS,RAC L2.2.1 - USD - BNDS ICE US Tre,na
20221230,na,BRWWZF4U3,PAPRACEFLS,RAC L2.2 - USD - BNDS iBoxx USD Li,na
20221230,na,BRY1ZVXR9,PAPFMOM   ,RAC L4.4 - USD - ALTS COMT        ,na
20221230,na,BRWWZF4T6,PAPINRACLS,RAC L2.2 - USD - BNDS iBoxx USD Li,na
20221230,na,BRY35HUF8,PAPINRACLS,RAC L2.1.1 - USD - EQ INFRASTRUCTU,na
20221230,na,BRY1ZVU50,PAPINRACLS,RAC L2.1.1 - USD - EQ US MINVOL   ,na
20221230,na,BRWWZF4J8,PAPRACEFLS,RAC L2.2 - USD - BNDS JP Morgan EM,na
20221230,na,BRY1ZVXR9,PAPINRACLS,RAC L4.4 - USD - ALTS COMT        ,na
20221230,na,BRWWZF4E9,PAPFMOM   ,RAC L2.2 - USD - BNDS ICE US Treas,na
20221230,na,BRWWZF4U3,PAPRACFOLS,RAC L2.2 - USD - BNDS iBoxx USD Li,na
20221230,na,BRY1ZVWS8,PAPINRACLS,RAC L2.1.1 - USD - EQ ESGU        ,na
20221230,na,BRWWZF4J8,PAPINRACLS,RAC L2.2 - USD - BNDS JP Morgan EM,na
20221230,na,BRWWZF4J8,PAPFMOM   ,RAC L2.2 - USD - BNDS JP Morgan EM,na
20221230,na,BRY9HVS31,PAPINRACLS,RAC L2.1.1 - USD - EQ US TECH IYW ,na
20221230,na,BRWWZF4U3,PAPINRACLS,RAC L2.2 - USD - BNDS iBoxx USD Li,na
20221230,na,BRY1ZVY49,PAPINRACLS,RAC L2.1.1 - USD - EQ US MOMENTUM ,na
20221230,na,BRWWZF466,PAPFMOM   ,RAC L2.1.2 - USD - EQ EAFE Growth ,na
20221230,na,BRWWZF4E9,PAPRACFOLS,RAC L2.2 - USD - BNDS ICE US Treas,na
20221230,na,BRY1ZVY49,PAPFMOM   ,RAC L2.1.1 - USD - EQ US MOMENTUM ,na
20221230,na,BRWWZF4V1,PAPRACFOLS,RAC L2.2 - USD - BNDS Mortgage Bon,na
20221230,na,BRY1ZVUA9,PAPRACEFLS,RAC L2.1.1 - USD - EQ ENERGY      ,na
20221230,na,BRY1ZVXS7,PAPRACFOLS,RAC L2.1 - USD - EQ IEMG          ,na
20221230,na,BRWWZF4H2,PAPINRACLS,RAC L2.2.1 - USD - BNDS ICE US Tre,na
20221230,na,BRWWZF4U3,PAPFMOM   ,RAC L2.2 - USD - BNDS iBoxx USD Li,na
20221230,na,BRWWZF433,PAPFMOM   ,RAC L2.1.2 - USD - EQ EAFE Value I,na
20221230,na,BRY1ZZPV0,PAPFMOM   ,RAC L2.2 - USD - BNDS CONVERTIBLE ,na
20221230,na,BRY1ZVUA9,PAPRACFOLS,RAC L2.1.1 - USD - EQ ENERGY      ,na
20221230,na,BRY1ZVXS7,PAPFMOM   ,RAC L2.1 - USD - EQ IEMG          ,na
20221230,na,BRWWZF3Z3,PAPRACFOLS,RAC L2.1.1 - USD - EQ US Small Cap,na
20221230,na,BRWWZF3E0,PAPINRACLS,RAC L2.1 - USD - EQ MSCI US       ,na
20221230,Alan McKenzie,46435G409,ALN-PM4   ,iShares MSCI Intl Value Factor ETF,na
20221230,"""Edward Ng",BRY4WDD56,na,BRY4WDD56,OPEN_END  
20221230,"""Edward Ng",BRWU5DXC3,na,BRWU5DXC3,PRIVATE   
20221230,"""Edward Ng",na,na,BRY83ZP24,PRIVATE   
20221230,"""Edward Ng",na,na,BRY83ZP24,PRIVATE   
20221230,"""Edward Ng",na,na,BRWTK64Q5,PRIVATE   
20221230,"""Edward Ng",na,na,921937884,OPEN_END  
20221230,"""Edward Ng",na,na,BRY83ZP24,PRIVATE   
20221230,"""Edward Ng",BRSRV6JS2,na,BRSRV6JS2,PRIVATE   
20221230,"""Edward Ng",na,na,BRYA2NZ00,OPEN_END  
20221230,"""Edward Ng",na,na,BRY83ZP24,PRIVATE   
20221230,"""Edward Ng",BRY4RR3Q6,na,BRY4RR3Q6,PRIVATE   
20221230,"""Edward Ng",na,na,BRY7T6WA6,OPEN_END  
20221230,"""Edward Ng",na,na,BRY81HV78,OPEN_END  
20221230,"""Edward Ng",BRWU5DXC3,na,BRWU5DXC3,PRIVATE   
20221230,"""Edward Ng",na,na,BRSRZVMG5,OPEN_END  
20221230,"""Edward Ng",na,na,92206J206,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNDP1,na,BRY4MNDP1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNCP2,na,BRY4MNCP2,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNDP1,na,BRY4MNDP1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3MPQV1,na,BRY3MPQV1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3KWX16,na,BRY3KWX16,OPEN_END  
20221230,"""Gabriella Barschdoff",BRWXV5RY4,na,BRWXV5RY4,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNEP0,na,BRY4MNEP0,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNEP0,na,BRY4MNEP0,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNDP1,na,BRY4MNDP1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3MPQV1,na,BRY3MPQV1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNCP2,na,BRY4MNCP2,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MMXL0,na,BRY4MMXL0,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNEP0,na,BRY4MNEP0,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNEW5,na,BRY4MNEW5,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNEP0,na,BRY4MNEP0,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3KXYR6,na,BRY3KXYR6,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNB32,na,BRY4MNB32,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNF79,na,BRY4MNF79,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3MPQV1,na,BRY3MPQV1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNCP2,na,BRY4MNCP2,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3KWX16,na,BRY3KWX16,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNF79,na,BRY4MNF79,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNCP2,na,BRY4MNCP2,PRIVATE   
20221230,"""Gabriella Barschdoff",BRWXV5RY4,na,BRWXV5RY4,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY3MPQV1,na,BRY3MPQV1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNCP2,na,BRY4MNCP2,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3MPQV1,na,BRY3MPQV1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MMXL0,na,BRY4MMXL0,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3KWX16,na,BRY3KWX16,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY3KXYR6,na,BRY3KXYR6,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY3KXYR6,na,BRY3KXYR6,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNEP0,na,BRY4MNEP0,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3KWX16,na,BRY3KWX16,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY3KXYR6,na,BRY3KXYR6,OPEN_END  
20221230,"""Gabriella Barschdoff",BRWXV5RY4,na,BRWXV5RY4,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNEW5,na,BRY4MNEW5,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3MPQV1,na,BRY3MPQV1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNF79,na,BRY4MNF79,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNCP2,na,BRY4MNCP2,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3KWX16,na,BRY3KWX16,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNDP1,na,BRY4MNDP1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3KXYR6,na,BRY3KXYR6,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY3MPQV1,na,BRY3MPQV1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3MPQV1,na,BRY3MPQV1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNF04,na,BRY4MNF04,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3KXYR6,na,BRY3KXYR6,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNF04,na,BRY4MNF04,PRIVATE   
20221230,"""Gabriella Barschdoff",BRWXV5RY4,na,BRWXV5RY4,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNCP2,na,BRY4MNCP2,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNEP0,na,BRY4MNEP0,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNCP2,na,BRY4MNCP2,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3KXYR6,na,BRY3KXYR6,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY3KXYR6,na,BRY3KXYR6,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY3KWX16,na,BRY3KWX16,OPEN_END  
20221230,"""Gabriella Barschdoff",BRWXV5RY4,na,BRWXV5RY4,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNEP0,na,BRY4MNEP0,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNDP1,na,BRY4MNDP1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3MPQV1,na,BRY3MPQV1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3KXYR6,na,BRY3KXYR6,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNCP2,na,BRY4MNCP2,PRIVATE   
20221230,"""Gabriella Barschdoff",BRWXV5RY4,na,BRWXV5RY4,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY3MPQV1,na,BRY3MPQV1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNCP2,na,BRY4MNCP2,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNF04,na,BRY4MNF04,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNEP0,na,BRY4MNEP0,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNEP0,na,BRY4MNEP0,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNF04,na,BRY4MNF04,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNDP1,na,BRY4MNDP1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNEW5,na,BRY4MNEW5,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNB32,na,BRY4MNB32,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3KWX16,na,BRY3KWX16,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MMXL0,na,BRY4MMXL0,PRIVATE   
20221230,"""Gabriella Barschdoff",BRWXV5RY4,na,BRWXV5RY4,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNEW5,na,BRY4MNEW5,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNCP2,na,BRY4MNCP2,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNEP0,na,BRY4MNEP0,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNDP1,na,BRY4MNDP1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRWXV5RY4,na,BRWXV5RY4,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNDP1,na,BRY4MNDP1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3KWX16,na,BRY3KWX16,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY3KXYR6,na,BRY3KXYR6,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNCP2,na,BRY4MNCP2,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3MPQV1,na,BRY3MPQV1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNB32,na,BRY4MNB32,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3KWX16,na,BRY3KWX16,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNDP1,na,BRY4MNDP1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MMXL0,na,BRY4MMXL0,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY4MNF79,na,BRY4MNF79,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3MPQV1,na,BRY3MPQV1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRWXV5RY4,na,BRWXV5RY4,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY3KWX16,na,BRY3KWX16,OPEN_END  
20221230,"""Gabriella Barschdoff",BRWXV5RY4,na,BRWXV5RY4,OPEN_END  
20221230,"""Gabriella Barschdoff",BRWXV5RY4,na,BRWXV5RY4,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNDP1,na,BRY4MNDP1,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY3KXYR6,na,BRY3KXYR6,OPEN_END  
20221230,"""Gabriella Barschdoff",BRY4MNB32,na,BRY4MNB32,PRIVATE   
20221230,"""Gabriella Barschdoff",BRY2RJRY5,na,BRY2RJRY5,OPEN_END  
